cod_logradouro,,,,,,,,,,,
8560054,,,,,,,,,,,
8770017,,,,,,,,,,,
8576795,,,,,,,,,,,
9065001,,,,,,,,,,,
8576829,,,,,,,,,,,
8373318,,,,,,,,,,,
8670093,,,,,,,,,,,
9079195,,,,,,,,,,,
8576837,,,,,,,,,,,
7966385,,,,,,,,,,,
8068199,,,,,,,,,,,
8168031,,,,,,,,,,,
7881014,,,,,,,,,,,
8273500,,,,,,,,,,,
8273500,,,,,,,,,,,
7868201,,,,,,,,,,,
8763047,,,,,,,,,,,
8083263,,,,,,,,,,,
8576720,,,,,,,,,,,
8576720,,,,,,,,,,,
7771686,,,,,,,,,,,
8162001,,,,,,,,,,,
8261019,,,,,,,,,,,
8879012,,,,,,,,,,,
8877007,,,,,,,,,,,
9080680,,,,,,,,,,,
8664393,,,,,,,,,,,
8564791,,,,,,,,,,,
8564791,,,,,,,,,,,
8664161,,,,,,,,,,,
8664666,,,,,,,,,,,
8664666,,,,,,,,,,,
8664666,,,,,,,,,,,
8663197,,,,,,,,,,,
8663197,,,,,,,,,,,
8665093,,,,,,,,,,,
8880047,,,,,,,,,,,
8977316,,,,,,,,,,,
8977316,,,,,,,,,,,
8977316,,,,,,,,,,,
8665325,,,,,,,,,,,
8066367,,,,,,,,,,,
8764201,,,,,,,,,,,
7871395,,,,,,,,,,,
7871395,,,,,,,,,,,
7871395,,,,,,,,,,,
7772296,,,,,,,,,,,
8977332,,,,,,,,,,,
8877326,,,,,,,,,,,
8576506,,,,,,,,,,,
8576415,,,,,,,,,,,
8576506,,,,,,,,,,,
8576415,,,,,,,,,,,
8171076,,,,,,,,,,,
7771348,,,,,,,,,,,
8476269,,,,,,,,,,,
8581266,,,,,,,,,,,
8182891,,,,,,,,,,,
8775041,,,,,,,,,,,
8271173,,,,,,,,,,,
8083040,,,,,,,,,,,
8977241,,,,,,,,,,,
7773302,,,,,,,,,,,
7773302,,,,,,,,,,,
8065211,,,,,,,,,,,
8373318,,,,,,,,,,,
8979114,,,,,,,,,,,
8168031,,,,,,,,,,,
8168031,,,,,,,,,,,
8168031,,,,,,,,,,,
8576852,,,,,,,,,,,
8273500,,,,,,,,,,,
8273500,,,,,,,,,,,
8969016,,,,,,,,,,,
7868201,,,,,,,,,,,
9065020,,,,,,,,,,,
8083263,,,,,,,,,,,
7570179,,,,,,,,,,,
8162001,,,,,,,,,,,
8063001,,,,,,,,,,,
7771736,,,,,,,,,,,
8779647,,,,,,,,,,,
8664666,,,,,,,,,,,
8664666,,,,,,,,,,,
8665028,,,,,,,,,,,
8564627,,,,,,,,,,,
8664302,,,,,,,,,,,
8663197,,,,,,,,,,,
8665184,,,,,,,,,,,
8066276,,,,,,,,,,,
7669591,,,,,,,,,,,
8083230,,,,,,,,,,,
7771561,,,,,,,,,,,
8880047,,,,,,,,,,,
8665325,,,,,,,,,,,
8665325,,,,,,,,,,,
8764201,,,,,,,,,,,
8764201,,,,,,,,,,,
7773237,,,,,,,,,,,
7773237,,,,,,,,,,,
7871395,,,,,,,,,,,
8268120,,,,,,,,,,,
9181264,,,,,,,,,,,
8576415,,,,,,,,,,,
8171076,,,,,,,,,,,
8577496,,,,,,,,,,,
8172405,,,,,,,,,,,
8172231,,,,,,,,,,,
8663619,,,,,,,,,,,
8271173,,,,,,,,,,,
8083040,,,,,,,,,,,
8274367,,,,,,,,,,,
7669328,,,,,,,,,,,
9455031,,,,,,,,,,,
8882102,,,,,,,,,,,
8882102,,,,,,,,,,,
8967028,,,,,,,,,,,
8980187,,,,,,,,,,,
8980252,,,,,,,,,,,
8981029,,,,,,,,,,,
8679169,,,,,,,,,,,
8676389,,,,,,,,,,,
8578122,,,,,,,,,,,
8968331,,,,,,,,,,,
8968331,,,,,,,,,,,
8562159,,,,,,,,,,,
8379380,,,,,,,,,,,
8880041,,,,,,,,,,,
8379497,,,,,,,,,,,
8379497,,,,,,,,,,,
7773302,,,,,,,,,,,
8983041,,,,,,,,,,,
8969073,,,,,,,,,,,
8274367,,,,,,,,,,,
9455031,,,,,,,,,,,
9455031,,,,,,,,,,,
8882102,,,,,,,,,,,
8882102,,,,,,,,,,,
8882102,,,,,,,,,,,
8882102,,,,,,,,,,,
8082232,,,,,,,,,,,
8781122,,,,,,,,,,,
8781122,,,,,,,,,,,
8980187,,,,,,,,,,,
8980187,,,,,,,,,,,
8980252,,,,,,,,,,,
8980278,,,,,,,,,,,
8066235,,,,,,,,,,,
8066235,,,,,,,,,,,
8879488,,,,,,,,,,,
8683062,,,,,,,,,,,
8679169,,,,,,,,,,,
8679169,,,,,,,,,,,
8663049,,,,,,,,,,,
8379380,,,,,,,,,,,
8379497,,,,,,,,,,,
8379497,,,,,,,,,,,
7877137,,,,,,,,,,,AIN
7777295,,,,,,,,,,,AIN
8183212,,,,,,,,,,,
8183212,,,,,,,,,,,
8879470,,,,,,,,,,,
7967243,,,,,,,,,,,
8464029,,,,,,,,,,,
8464029,,,,,,,,,,,
8778024,,,,,,,,,,,
8272031,,,,,,,,,,,
8480428,,,,,,,,,,,
7972136,,,,,,,,,,,
9076050,,,,,,,,,,,
8958035,,,,,,,,,,,
7965288,,,,,,,,,,,
7965288,,,,,,,,,,,
7965288,,,,,,,,,,,
7965288,,,,,,,,,,,
7767015,,,,,,,,,,,
8978561,,,,,,,,,,,
8083016,,,,,,,,,,,
8682114,,,,,,,,,,,
8682114,,,,,,,,,,,
8683002,,,,,,,,,,,
8683002,,,,,,,,,,,
7769169,,,,,,,,,,,
8679011,,,,,,,,,,,
8677171,,,,,,,,,,,
8677171,,,,,,,,,,,
8067050,,,,,,,,,,,
8380131,,,,,,,,,,,
8172199,,,,,,,,,,,
8160003,,,,,,,,,,,
9081027,,,,,,,,,,,
8562167,,,,,,,,,,,
8374027,,,,,,,,,,,
8374027,,,,,,,,,,,
7770340,,,,,,,,,,,
7669104,,,,,,,,,,,
7878275,,,,,,,,,,,AIN
8278319,,,,,,,,,,,
9079245,,,,,,,,,,,
9081563,,,,,,,,,,,
8965005,,,,,,,,,,,
8474074,,,,,,,,,,,
8063133,,,,,,,,,,,
8977621,,,,,,,,,,,
8980104,,,,,,,,,,,
8980104,,,,,,,,,,,
8262004,,,,,,,,,,,
8782161,,,,,,,,,,,
8782161,,,,,,,,,,,
8781049,,,,,,,,,,,
8174294,,,,,,,,,,,
8668014,,,,,,,,,,,
8174492,,,,,,,,,,,
8375172,,,,,,,,,,,
8364025,,,,,,,,,,,
8577074,,,,,,,,,,,
8577074,,,,,,,,,,,
8173627,,,,,,,,,,,
8173627,,,,,,,,,,,
8176232,,,,,,,,,,,AIN
9081415,,,,,,,,,,,
8577322,,,,,,,,,,,
9081415,,,,,,,,,,,
8568164,,,,,,,,,,,
7975196,,,,,,,,,,,
8062002,,,,,,,,,,,
7974371,,,,,,,,,,,
8576019,,,,,,,,,,,
8277451,,,,,,,,,,,AIN
8580003,,,,,,,,,,,
8880205,,,,,,,,,,,
8377087,,,,,,,,,,,
8580078,,,,,,,,,,,
8664070,,,,,,,,,,,
8157117,,,,,,,,,,,
8358129,,,,,,,,,,,
8077208,,,,,,,,,,,AIN
7979099,,,,,,,,,,,
7468010,,,,,,,,,,,
7874068,,,,,,,,,,,AIN
7874068,,,,,,,,,,,AIN
7568058,,,,,,,,,,,
7979115,,,,,,,,,,,
7979115,,,,,,,,,,,
8980286,,,,,,,,,,,
8980096,,,,,,,,,,,
8872079,,,,,,,,,,,
8071193,,,,,,,,,,,
8676058,,,,,,,,,,,
8763007,,,,,,,,,,,
7969012,,,,,,,,,,,
8178097,,,,,,,,,,,AIN
8783011,,,,,,,,,,,
8783011,,,,,,,,,,,
7979107,,,,,,,,,,,
7979107,,,,,,,,,,,
7872054,,,,,,,,,,,
7872054,,,,,,,,,,,
8063075,,,,,,,,,,,
8779415,,,,,,,,,,,
8166167,,,,,,,,,,,
8183170,,,,,,,,,,,
8160012,,,,,,,,,,,
8160012,,,,,,,,,,,
8777047,,,,,,,,,,,
8357204,,,,,,,,,,,
8577645,,,,,,,,,,,
8977738,,,,,,,,,,,
8065211,,,,,,,,,,,
8065211,,,,,,,,,,,
8977746,,,,,,,,,,,
8576811,,,,,,,,,,,
8373318,,,,,,,,,,,
8670093,,,,,,,,,,,
8776304,,,,,,,,,,,
7770225,,,,,,,,,,,
8681330,,,,,,,,,,,
8576837,,,,,,,,,,,
8473381,,,,,,,,,,,
8068140,,,,,,,,,,,
8081234,,,,,,,,,,,
8081234,,,,,,,,,,,
7873268,,,,,,,,,,,
7868201,,,,,,,,,,,
8871394,,,,,,,,,,,
8568002,,,,,,,,,,,
7570179,,,,,,,,,,,
8477424,,,,,,,,,,,
7771686,,,,,,,,,,,
8162001,,,,,,,,,,,
8877007,,,,,,,,,,,
8877007,,,,,,,,,,,
7873938,,,,,,,,,,,
8476582,,,,,,,,,,,
7772130,,,,,,,,,,,
8072308,,,,,,,,,,,
7975378,,,,,,,,,,,
8373706,,,,,,,,,,,
8665028,,,,,,,,,,,
8665010,,,,,,,,,,,
8665010,,,,,,,,,,,
8564627,,,,,,,,,,,
8665093,,,,,,,,,,,
8663734,,,,,,,,,,,
8880047,,,,,,,,,,,
8880047,,,,,,,,,,,
8665325,,,,,,,,,,,
8665325,,,,,,,,,,,
8665325,,,,,,,,,,,
8674137,,,,,,,,,,,
8674426,,,,,,,,,,,
8674426,,,,,,,,,,,
7773237,,,,,,,,,,,
7871395,,,,,,,,,,,
7871395,,,,,,,,,,,
7763105,,,,,,,,,,,
8271215,,,,,,,,,,,
8576415,,,,,,,,,,,
8171076,,,,,,,,,,,
7670292,,,,,,,,,,,
8581266,,,,,,,,,,,
8172231,,,,,,,,,,,
8172231,,,,,,,,,,,
8172405,,,,,,,,,,,
8182891,,,,,,,,,,,
8064180,,,,,,,,,,,
8274367,,,,,,,,,,,
7669328,,,,,,,,,,,
8082190,,,,,,,,,,,
8082190,,,,,,,,,,,
7873573,,,,,,,,,,,
8776270,,,,,,,,,,,
8776270,,,,,,,,,,,
8361164,,,,,,,,,,,
9181157,,,,,,,,,,,
8968380,,,,,,,,,,,
8358095,,,,,,,,,,,
8779530,,,,,,,,,,,
8183741,,,,,,,,,,,
9078783,,,,,,,,,,,
8180119,,,,,,,,,,,
8176174,,,,,,,,,,,AIN
8179145,,,,,,,,,,,
8179145,,,,,,,,,,,
8754001,,,,,,,,,,,
8270027,,,,,,,,,,,
8270027,,,,,,,,,,,
8270027,,,,,,,,,,,
8480394,,,,,,,,,,,
8480394,,,,,,,,,,,
8782203,,,,,,,,,,,
8182297,,,,,,,,,,,
9076008,,,,,,,,,,,
8670176,,,,,,,,,,,
8864002,,,,,,,,,,,
7973415,,,,,,,,,,,
7972557,,,,,,,,,,,
8574055,,,,,,,,,,,
7867138,,,,,,,,,,,
8176349,,,,,,,,,,,AIN
7964083,,,,,,,,,,,
7964083,,,,,,,,,,,
7978083,,,,,,,,,,,APN
8182115,,,,,,,,,,,
8182115,,,,,,,,,,,
8160061,,,,,,,,,,,
8375065,,,,,,,,,,,
8682080,,,,,,,,,,,
8682080,,,,,,,,,,,
8682080,,,,,,,,,,,
8274128,,,,,,,,,,,
8274128,,,,,,,,,,,
8274128,,,,,,,,,,,
8274128,,,,,,,,,,,
7968159,,,,,,,,,,,
7968159,,,,,,,,,,,
9176006,,,,,,,,,,,
9176006,,,,,,,,,,,
8770224,,,,,,,,,,,
8770224,,,,,,,,,,,
8780355,,,,,,,,,,,
8183089,,,,,,,,,,,
8183089,,,,,,,,,,,
9078726,,,,,,,,,,,
8778631,,,,,,,,,,,
8166217,,,,,,,,,,,
8166217,,,,,,,,,,,
8370058,,,,,,,,,,,
8370058,,,,,,,,,,,
8478083,,,,,,,,,,,
8074221,,,,,,,,,,,
9176005,,,,,,,,,,,
9176005,,,,,,,,,,,
8573180,,,,,,,,,,,
8262003,,,,,,,,,,,
7770381,,,,,,,,,,,
8157026,,,,,,,,,,,
9076010,,,,,,,,,,,
7972086,,,,,,,,,,,
8770017,,,,,,,,,,,
7866395,,,,,,,,,,,
7870363,,,,,,,,,,,
8463010,,,,,,,,,,,
8373649,,,,,,,,,,,
8473332,,,,,,,,,,,
8758013,,,,,,,,,,,
8877623,,,,,,,,,,,
8670093,,,,,,,,,,,
8069023,,,,,,,,,,,
8681330,,,,,,,,,,,
7770126,,,,,,,,,,,
8576837,,,,,,,,,,,
8083248,,,,,,,,,,,
8083248,,,,,,,,,,,
8663726,,,,,,,,,,,
8670150,,,,,,,,,,,
8576977,,,,,,,,,,,
8081234,,,,,,,,,,,
8072001,,,,,,,,,,,
8969016,,,,,,,,,,,
9065020,,,,,,,,,,,
8477424,,,,,,,,,,,
8969289,,,,,,,,,,,
8373680,,,,,,,,,,,
7871981,,,,,,,,,,,
8573404,,,,,,,,,,,
8576704,,,,,,,,,,,
8877007,,,,,,,,,,,
8373722,,,,,,,,,,,
8072308,,,,,,,,,,,
8274458,,,,,,,,,,,
8664666,,,,,,,,,,,
8664302,,,,,,,,,,,
8663197,,,,,,,,,,,
8663197,,,,,,,,,,,
8665184,,,,,,,,,,,
8665093,,,,,,,,,,,
8083255,,,,,,,,,,,
8083230,,,,,,,,,,,
8663718,,,,,,,,,,,
7873789,,,,,,,,,,,
8880047,,,,,,,,,,,
8880047,,,,,,,,,,,
8977042,,,,,,,,,,,
8977042,,,,,,,,,,,
8674137,,,,,,,,,,,
7871395,,,,,,,,,,,
7871395,,,,,,,,,,,
7871395,,,,,,,,,,,
7772296,,,,,,,,,,,
8576415,,,,,,,,,,,
8481095,,,,,,,,,,,
8673121,,,,,,,,,,,
7966419,,,,,,,,,,,
8581266,,,,,,,,,,,
8172231,,,,,,,,,,,
8172405,,,,,,,,,,,
8271173,,,,,,,,,,,
8969073,,,,,,,,,,,
8670135,,,,,,,,,,,
7669328,,,,,,,,,,,
7669328,,,,,,,,,,,
9455031,,,,,,,,,,,
8882102,,,,,,,,,,,
8968026,,,,,,,,,,,
9081019,,,,,,,,,,,
7867229,,,,,,,,,,,
8480428,,,,,,,,,,,
8480428,,,,,,,,,,,
8978124,,,,,,,,,,,
8668001,,,,,,,,,,,
8668001,,,,,,,,,,,
9076050,,,,,,,,,,,
7867013,,,,,,,,,,,
7965288,,,,,,,,,,,
7965288,,,,,,,,,,,
8879322,,,,,,,,,,,
7769169,,,,,,,,,,,
8977035,,,,,,,,,,,
7869290,,,,,,,,,,,
8479164,,,,,,,,,,,
8982530,,,,,,,,,,,
7670193,,,,,,,,,,,
8278277,,,,,,,,,,,
8081226,,,,,,,,,,,
7874019,,,,,,,,,,,
8570002,,,,,,,,,,,
7672181,,,,,,,,,,,
7672181,,,,,,,,,,,
8562167,,,,,,,,,,,
7669096,,,,,,,,,,,
8580250,,,,,,,,,,,
8981011,,,,,,,,,,,
8981011,,,,,,,,,,,
7669104,,,,,,,,,,,
7669583,,,,,,,,,,,
9079005,,,,,,,,,,,
7878275,,,,,,,,,,,APN
8064057,,,,,,,,,,,
9176016,,,,,,,,,,,
8071276,,,,,,,,,,,
9081563,,,,,,,,,,,
9081563,,,,,,,,,,,
8965005,,,,,,,,,,,
8474074,,,,,,,,,,,
7870140,,,,,,,,,,,
7870140,,,,,,,,,,,
8063133,,,,,,,,,,,
8173130,,,,,,,,,,,
8782161,,,,,,,,,,,
7973092,,,,,,,,,,,
9078312,,,,,,,,,,,
9078312,,,,,,,,,,,
9078312,,,,,,,,,,,
8781049,,,,,,,,,,,
8174492,,,,,,,,,,,
8174492,,,,,,,,,,,
8577074,,,,,,,,,,,
8176232,,,,,,,,,,,AIN
9081415,,,,,,,,,,,
8577322,,,,,,,,,,,
8364005,,,,,,,,,,,
8476012,,,,,,,,,,,
8183071,,,,,,,,,,,
8376154,,,,,,,,,,,
7778111,,,,,,,,,,,AIN
7778111,,,,,,,,,,,AIN
7778111,,,,,,,,,,,AIN
8776221,,,,,,,,,,,
8880262,,,,,,,,,,,
8880262,,,,,,,,,,,
8579195,,,,,,,,,,,
8983066,,,,,,,,,,,
8764284,,,,,,,,,,,
8373649,,,,,,,,,,,
8274425,,,,,,,,,,,
8373318,,,,,,,,,,,
8878514,,,,,,,,,,,
8776304,,,,,,,,,,,
8776304,,,,,,,,,,,
8877014,,,,,,,,,,,
8083248,,,,,,,,,,,
8576845,,,,,,,,,,,
8068199,,,,,,,,,,,
8576969,,,,,,,,,,,
7881014,,,,,,,,,,,
8081234,,,,,,,,,,,
8574634,,,,,,,,,,,
7868201,,,,,,,,,,,
9356001,,,,,,,,,,,
8977266,,,,,,,,,,,
7870082,,,,,,,,,,,
8968398,,,,,,,,,,,
8969289,,,,,,,,,,,
8969289,,,,,,,,,,,
8373664,,,,,,,,,,,
8764036,,,,,,,,,,,
8764040,,,,,,,,,,,
8779647,,,,,,,,,,,
8663809,,,,,,,,,,,
8664161,,,,,,,,,,,
8664781,,,,,,,,,,,
8664781,,,,,,,,,,,
8877013,,,,,,,,,,,
8981018,,,,,,,,,,,
8880047,,,,,,,,,,,
8880047,,,,,,,,,,,
8977042,,,,,,,,,,,
8665325,,,,,,,,,,,
8674137,,,,,,,,,,,
8674137,,,,,,,,,,,
8674137,,,,,,,,,,,
8764201,,,,,,,,,,,
8764201,,,,,,,,,,,
8662280,,,,,,,,,,,
8268120,,,,,,,,,,,
7772296,,,,,,,,,,,
8576415,,,,,,,,,,,
7670292,,,,,,,,,,,
8357162,,,,,,,,,,,
8172231,,,,,,,,,,,
8172405,,,,,,,,,,,
8172405,,,,,,,,,,,
8172405,,,,,,,,,,,
8172405,,,,,,,,,,,
7670383,,,,,,,,,,,
8663619,,,,,,,,,,,
8969073,,,,,,,,,,,
8372476,,,,,,,,,,,
8274367,,,,,,,,,,,
9455031,,,,,,,,,,,
8882243,,,,,,,,,,,
7873573,,,,,,,,,,,
8783235,,,,,,,,,,,
8977787,,,,,,,,,,,
8372179,,,,,,,,,,,
8781122,,,,,,,,,,,
8980252,,,,,,,,,,,
7972086,,,,,,,,,,,
7972086,,,,,,,,,,,
8174468,,,,,,,,,,,
8065229,,,,,,,,,,,
8574105,,,,,,,,,,,
8064002,,,,,,,,,,,
8876187,,,,,,,,,,,
8480014,,,,,,,,,,,
8174310,,,,,,,,,,,
8871014,,,,,,,,,,,
8681215,,,,,,,,,,,
7871015,,,,,,,,,,,
7871015,,,,,,,,,,,
8177156,,,,,,,,,,,AIN
9079007,,,,,,,,,,,
7872088,,,,,,,,,,,
7872088,,,,,,,,,,,
8174021,,,,,,,,,,,
8564031,,,,,,,,,,,
9079161,,,,,,,,,,,
8372047,,,,,,,,,,,
8680423,,,,,,,,,,,
8982340,,,,,,,,,,,
8980427,,,,,,,,,,,
7772148,,,,,,,,,,,
7772148,,,,,,,,,,,
7567084,,,,,,,,,,,
9068065,,,,,,,,,,,
9068065,,,,,,,,,,,
7971104,,,,,,,,,,,
7971104,,,,,,,,,,,
8183972,,,,,,,,,,,
8678211,,,,,,,,,,,
7869175,,,,,,,,,,,
7869175,,,,,,,,,,,
7869175,,,,,,,,,,,
7570070,,,,,,,,,,,
